reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c4d13587-5217-490e-9fe6-bf1f34ba5399,Getaneh Goofta,https://play-lh.googleusercontent.com/a-/ALV-UjUDU5eg2MEbanW3kXpYXLU6In1glzJwKH05Bostnw_QMVS1Q_8,it's amaizing,5,0,1.1.0,2025-08-22 16:53:31,,,1.1.0
a365a2df-4525-4460-aaba-daf5755532af,Tadele Asefa,https://play-lh.googleusercontent.com/a/ACg8ocKl24x06OOpNt1FrM6dBhlkOSjmyay8rwKZ3dA3FGUJl3PAQA=mo,wow,5,0,,2025-08-22 16:42:14,,,
9195d4bc-d85f-49c9-9a63-c2e543abf88a,Solomon Asefa,https://play-lh.googleusercontent.com/a-/ALV-UjWqz2LOxmUs5cPYAwidyK7CGWVKYsPveMsfs3KZhI7TMaF3NuzT,wawu,5,0,1.1.0,2025-08-22 10:35:37,,,1.1.0
2b3b9da8-083f-4b5a-9c9a-18d40045fa32,Kiya Tamene,https://play-lh.googleusercontent.com/a/ACg8ocLDmlhWLuvPoWhxmcaZpwHnsgU7bR0HFMPMnm4u6on9vARRwA=mo,excellent thank you!!!,5,0,1.1.0,2025-08-21 20:07:32,,,1.1.0
92535ce9-91e6-4230-af2e-cdc782d1e2d9,HINTSA GIRMAY,https://play-lh.googleusercontent.com/a/ACg8ocLdrQzVtkKkiih-T2CUpDKTIT69lGh8kprUem7gOUG7H9fwUw=mo,It good and the pending futures like fuel payment should be included swiftly,4,4,1.1.0,2025-08-21 17:49:55,,,1.1.0
b3b187d6-8879-4d90-865e-61e78e5f6bc4,Meskerem Gashew,https://play-lh.googleusercontent.com/a-/ALV-UjUrSnXS8oQHPJdX2z7L0miz3aC9RP8dfYGQ99_me_OkC9JKDPw,"""This app is very useful. If we face any complications related to transferring or receiving money, we don’t need to visit the bank. We can simply use the app to view our transaction history and resolve the issue.""",5,9,,2025-08-21 13:53:07,,,
73ec4d31-fcf5-4dd8-82ae-1694ef71624a,Tadelech Seyoum,https://play-lh.googleusercontent.com/a/ACg8ocK0ZREYfH71btjmFU9kghwLcOrVWRDRlV72FUUfYNtypknBOg=mo,mobal banking,5,0,1.1.0,2025-08-19 14:38:14,,,1.1.0
e1fb3ac3-4da4-4413-b4fa-cd0d782aedc0,Leta Fikadu,https://play-lh.googleusercontent.com/a-/ALV-UjXQpan31podVBLc3H-xUsHtN1H5M42zFd5DOFXw29bPJs5DJEWP,"the worst banking experience, the app keeps crushing you guys better find a good developer",1,2,1.1.0,2025-08-18 09:38:07,,,1.1.0
9c09f224-847c-483e-93dd-c36080eaca67,Gemechu Tesfaye,https://play-lh.googleusercontent.com/a/ACg8ocJHoQghBVS4FkqgqXI2kklZWQUzNFfIKlBZsc15yP9r9WOXtGw=mo,"Awash Bank Birr Pro — Safe and reliable - Strong encryption and secure channels for all transactions - Multi factor protection with PIN, OTP and biometric login - Real time fraud monitoring and instant transaction alerts",5,8,1.1.0,2025-08-17 08:52:26,,,1.1.0
c34be974-7a71-4654-b8b5-b2966c5d9ab8,Abinu Zewdu,https://play-lh.googleusercontent.com/a-/ALV-UjVOyqKbryYhWICK8gigoJy6zcrfFyA3Kfr0V9shNXKU3QBMlyM,bedt app ever,5,0,1.1.0,2025-08-16 19:54:14,,,1.1.0
